Name	RMSD
floppy_output/d34_new_0195.pdb	12.655156135559082
floppy_output/d34_new_0181.pdb	10.907382011413574
floppy_output/d34_new_0156.pdb	6.7168965339660645
floppy_output/d34_new_0142.pdb	3.6945602893829346
floppy_output/d34_new_0397.pdb	3.787252187728882
floppy_output/d34_new_0383.pdb	10.772159576416016
floppy_output/d34_new_0432.pdb	3.7342374324798584
floppy_output/d34_new_0354.pdb	11.442994117736816
floppy_output/d34_new_0340.pdb	5.48768949508667
floppy_output/d34_new_0426.pdb	4.174404144287109
floppy_output/d34_new_0368.pdb	8.95997142791748
floppy_output/d34_new_0220.pdb	8.02749252319336
floppy_output/d34_new_0234.pdb	10.331212043762207
floppy_output/d34_new_0208.pdb	9.149186134338379
floppy_output/d34_new_0022.pdb	7.298145294189453
floppy_output/d34_new_0036.pdb	7.07949686050415
floppy_output/d34_new_0037.pdb	3.368541717529297
floppy_output/d34_new_0023.pdb	13.141754150390625
floppy_output/d34_new_0209.pdb	6.192759990692139
floppy_output/d34_new_0235.pdb	4.517726898193359
floppy_output/d34_new_0221.pdb	4.577371120452881
floppy_output/d34_new_0369.pdb	10.180753707885742
floppy_output/d34_new_0341.pdb	7.13746976852417
floppy_output/d34_new_0427.pdb	12.922109603881836
floppy_output/d34_new_0433.pdb	5.211759567260742
floppy_output/d34_new_0355.pdb	6.781792640686035
floppy_output/d34_new_0382.pdb	9.633952140808105
floppy_output/d34_new_0396.pdb	4.995655059814453
floppy_output/d34_new_0143.pdb	6.025737285614014
floppy_output/d34_new_0157.pdb	10.954279899597168
floppy_output/d34_new_0180.pdb	6.324835777282715
floppy_output/d34_new_0194.pdb	6.731135845184326
floppy_output/d34_new_0182.pdb	10.67410945892334
floppy_output/d34_new_0196.pdb	12.81509017944336
floppy_output/d34_new_0141.pdb	10.733201026916504
floppy_output/d34_new_0155.pdb	5.045063495635986
floppy_output/d34_new_0169.pdb	5.235703945159912
floppy_output/d34_new_0380.pdb	11.189591407775879
floppy_output/d34_new_0394.pdb	11.564632415771484
floppy_output/d34_new_0425.pdb	10.240285873413086
floppy_output/d34_new_0343.pdb	6.461980819702148
floppy_output/d34_new_0357.pdb	4.621395587921143
floppy_output/d34_new_0431.pdb	3.76554799079895
floppy_output/d34_new_0419.pdb	11.900039672851562
floppy_output/d34_new_0237.pdb	3.8917133808135986
floppy_output/d34_new_0223.pdb	5.289165496826172
floppy_output/d34_new_0035.pdb	11.452995300292969
floppy_output/d34_new_0021.pdb	4.67836332321167
floppy_output/d34_new_0009.pdb	10.213656425476074
floppy_output/d34_new_0008.pdb	3.7401719093322754
floppy_output/d34_new_0020.pdb	3.8468844890594482
floppy_output/d34_new_0034.pdb	9.089269638061523
floppy_output/d34_new_0222.pdb	3.7982113361358643
floppy_output/d34_new_0236.pdb	3.7043187618255615
floppy_output/d34_new_0418.pdb	4.228509902954102
floppy_output/d34_new_0356.pdb	2.9791579246520996
floppy_output/d34_new_0430.pdb	7.198983192443848
floppy_output/d34_new_0424.pdb	6.331146717071533
floppy_output/d34_new_0342.pdb	6.829588413238525
floppy_output/d34_new_0395.pdb	6.222702503204346
floppy_output/d34_new_0381.pdb	4.381435871124268
floppy_output/d34_new_0168.pdb	6.330904006958008
floppy_output/d34_new_0154.pdb	11.306599617004395
floppy_output/d34_new_0140.pdb	5.292929649353027
floppy_output/d34_new_0197.pdb	7.460538387298584
floppy_output/d34_new_0183.pdb	5.445917129516602
floppy_output/d34_new_0187.pdb	6.4696173667907715
floppy_output/d34_new_0193.pdb	10.980955123901367
floppy_output/d34_new_0178.pdb	9.611194610595703
floppy_output/d34_new_0144.pdb	5.028251647949219
floppy_output/d34_new_0150.pdb	6.648622512817383
floppy_output/d34_new_0385.pdb	12.381656646728516
floppy_output/d34_new_0391.pdb	6.480679512023926
floppy_output/d34_new_0408.pdb	9.814510345458984
floppy_output/d34_new_0346.pdb	6.321981430053711
floppy_output/d34_new_0420.pdb	10.265877723693848
floppy_output/d34_new_0434.pdb	7.175051689147949
floppy_output/d34_new_0352.pdb	11.535551071166992
floppy_output/d34_new_0232.pdb	7.2383952140808105
floppy_output/d34_new_0226.pdb	9.663586616516113
floppy_output/d34_new_0018.pdb	5.545700550079346
floppy_output/d34_new_0030.pdb	13.878780364990234
floppy_output/d34_new_0024.pdb	5.50254487991333
floppy_output/d34_new_0025.pdb	6.257837772369385
floppy_output/d34_new_0031.pdb	11.109838485717773
floppy_output/d34_new_0019.pdb	10.081018447875977
floppy_output/d34_new_0227.pdb	7.109718322753906
floppy_output/d34_new_0233.pdb	5.907327651977539
floppy_output/d34_new_0435.pdb	5.8090057373046875
floppy_output/d34_new_0353.pdb	11.111919403076172
floppy_output/d34_new_0347.pdb	5.568113327026367
floppy_output/d34_new_0421.pdb	10.294098854064941
floppy_output/d34_new_0409.pdb	6.386963844299316
floppy_output/d34_new_0390.pdb	6.898092269897461
floppy_output/d34_new_0384.pdb	11.707433700561523
floppy_output/d34_new_0151.pdb	12.650425910949707
floppy_output/d34_new_0145.pdb	7.945019721984863
floppy_output/d34_new_0179.pdb	7.057526111602783
floppy_output/d34_new_0192.pdb	7.987114429473877
floppy_output/d34_new_0186.pdb	5.305114269256592
floppy_output/d34_new_0190.pdb	9.572905540466309
floppy_output/d34_new_0184.pdb	7.122303009033203
floppy_output/d34_new_0153.pdb	4.63416051864624
floppy_output/d34_new_0147.pdb	6.243959903717041
floppy_output/d34_new_0392.pdb	12.005498886108398
floppy_output/d34_new_0386.pdb	6.463953018188477
floppy_output/d34_new_0379.pdb	10.666133880615234
floppy_output/d34_new_0351.pdb	3.672936201095581
floppy_output/d34_new_0437.pdb	5.3695268630981445
floppy_output/d34_new_0423.pdb	8.872798919677734
floppy_output/d34_new_0345.pdb	6.367639064788818
floppy_output/d34_new_0219.pdb	8.524933815002441
floppy_output/d34_new_0225.pdb	7.858835697174072
floppy_output/d34_new_0231.pdb	10.513537406921387
floppy_output/d34_new_0027.pdb	6.8465375900268555
floppy_output/d34_new_0033.pdb	7.153807163238525
floppy_output/d34_new_0032.pdb	6.605476379394531
floppy_output/d34_new_0026.pdb	3.9569315910339355
floppy_output/d34_new_0230.pdb	6.431928634643555
floppy_output/d34_new_0224.pdb	9.54570484161377
floppy_output/d34_new_0218.pdb	6.762588977813721
floppy_output/d34_new_0422.pdb	8.941232681274414
floppy_output/d34_new_0344.pdb	10.178735733032227
floppy_output/d34_new_0350.pdb	10.022457122802734
floppy_output/d34_new_0436.pdb	7.223275184631348
floppy_output/d34_new_0378.pdb	5.425868511199951
floppy_output/d34_new_0387.pdb	6.130186557769775
floppy_output/d34_new_0393.pdb	8.20761775970459
floppy_output/d34_new_0146.pdb	9.19874095916748
floppy_output/d34_new_0152.pdb	12.030282974243164
floppy_output/d34_new_0185.pdb	3.2615959644317627
floppy_output/d34_new_0191.pdb	2.9040610790252686
floppy_output/d34_new_0135.pdb	3.692051649093628
floppy_output/d34_new_0121.pdb	10.765400886535645
floppy_output/d34_new_0109.pdb	3.6865596771240234
floppy_output/d34_new_0492.pdb	11.707808494567871
floppy_output/d34_new_0486.pdb	5.016610622406006
floppy_output/d34_new_0337.pdb	6.753054618835449
floppy_output/d34_new_0451.pdb	6.459778308868408
floppy_output/d34_new_0445.pdb	8.63611888885498
floppy_output/d34_new_0323.pdb	7.0791802406311035
floppy_output/d34_new_0479.pdb	4.863915920257568
floppy_output/d34_new_0280.pdb	5.383082389831543
floppy_output/d34_new_0294.pdb	9.666850090026855
floppy_output/d34_new_0243.pdb	4.108574390411377
floppy_output/d34_new_0257.pdb	7.813559055328369
floppy_output/d34_new_0082.pdb	9.897710800170898
floppy_output/d34_new_0096.pdb	6.161693572998047
floppy_output/d34_new_0041.pdb	11.706192016601562
floppy_output/d34_new_0055.pdb	6.802718162536621
floppy_output/d34_new_0069.pdb	10.937228202819824
floppy_output/d34_new_0068.pdb	11.186081886291504
